code,loc,dates,user,environment,transports,securite,sante,sp_loisirs,culture,enseignement,commerces,qualite_de_vie,comm_positif,comm_negatif,agree,disagree,average
75015,PARIS 15E ARRONDISSEMENT,NA,Francky pas Vincent,10,9,10,5,7,6,9,8,8,"Arrondissement familial où il fait bon vivre, on y croise tous les âges et toutes les professions. Surtout au centre du 15ème où les services de propreté font correctement leur travail, y compris dans les transports en commun.
Nous avons beaucoup d'espaces verts, notamment avec des kiosques à musique où des groupes viennent parfois jouer, surtout pendant l'été, c'est très agréable ! J'aime particulièrement celui du square Yvette Chauviré. 
Je vais régulièrement au Dôme de Paris (nouveau nom du Palais des Sports) pour voir des spectacles.
Quant au sport, j'ai un gymnase près de chez moi.
Il y a beaucoup de boutiques, dont certaines ouvertes le dimanche.
Je prends plutôt le RER C pour aller à Versailles ou le métro 10 pour le Museum. Et parfois la 12. Comme en ce moment il y a la grève je ne prends pas la 12, mais la 10 a ré-ouvert et j'ai pu voir les illuminations animalières au Museum.
Comme tout ce dont j'ai vraiment besoin est accessible à pied, je ne suis pas impacté.
On peut dire que le 15ème est un arrondissement bien fréquenté.
Je suis ici depuis 16 ans et je constate de plus en plus l'écart de salaires entre Paris et le reste de la France : on a de bien meilleurs salaires ici !
Et comme on peut facilement se passer de voiture (en tout cas, beaucoup plus facilement qu'ailleurs), on économise là-dessus.","Au niveau du Champ-de-Mars, je n'ai pas vu de vendeurs à la sauvette et on peut pique-niquer tranquille, mais quand on est très proche de la Tour Eiffel (qui appartient à un autre arrondissement) ils sont là. Heureusement ils ne sollicitent pas, ils attendent qu'on vienne.",8,4,8
75016,PARIS 16E ARRONDISSEMENT,NA,Jean-Sébastien  BACH,5,5,5,5,3,2,2,2,4,"L'arrondissement et beau bien doté en espaces verts et quand on habite le nord de l'arrondissement on dispose de transports à proximité.
Il est possible de faire des promenades avec le jardin du Ranelagh le bois de Boulogne, etc...","C'est un arrondissement peuplé de bourgeois fiers d'eux méprisants.  Tout y est cher et même les aliments les plus courants sont hors de prix.
La mentalité des gens est vraiment déplaisante. C'est un fief de droite ou les gens vivent en autarcie où les bourgeois parlent aux bourgeois. Ils ne savent que critiquer la mairie de Paris qui est responsable de tout et même de ce qui n'est pas de sa compétence  ( les transports )
Il n'y a pas de cafés sympathiques comme dans d'autres arrondissements et les restaurants sont fort chers.
Il y a assez peu de commerces et pour s'alimenter il faut parfois aller ailleurs.
Bref, c'est un arrondissement qui n'a rien de sympathique et qui par certains endroits est fort déplaisant.",5,3,3.7
75016,PARIS 16E ARRONDISSEMENT,NA,Mha,7,6,8,5,1,1,8,6,8,"Vie calme, bel environnement.","Nul sur le plan culturel et animations (hors musées) cinéma, médiathèque, arts, vie associative, on peut s'y ennuyer.
Pas d'accès aisé au bois de Boulogne coupé par l'hippodrome. Dommage. Tout le bois de Boulogne est à revoir.
Magasins souvent trop chers.",2,1,5.6
75016,PARIS 16E ARRONDISSEMENT,NA,Monsieurbricolage,6,8,7,9,10,7,10,7,7,"De très nombreux espaces verts, un arrondissement calme et incroyable en termes d'architecture. De nombreuses associations font vivre cet arrondissement bien plus humain et mixte que les éternels clichés ne le font penser (il faut juste un peu fouiller et enlever ses oeillères pour le constater). Beaucoup d'infrastructures sportives et d'animations en plein air. Plutôt bien desservi en transports en commun (métro, rer, réseau de bus lorsqu'ils arrivent à circuler). En retard sur le vélo mais ça vient tout doucement. En dehors du Trocadéro, le 16ème est encore relativement épargné par les effets du surtourisme qui gangrène Paris. C'est un endroit pour les gens qui aiment le calme.
Arrondissement très familial (ils s'est beaucoup rajeuni ces dernières années) qui pourrait être parfait si les points négatifs ci-dessous étaient un peu plus considérés et traites.","Deux gros points négatifs :
- les déjections canines qui font de cet arrondissement l'un des plus sales de Paris (ayant vécu dans d'autres arrondissements je sais de quoi je parle). Dans le quartier de la Muette/Ranelagh, les odeurs sont parfois insupportables quand il fait un peu chaud (heureusement que la pluie permet un nettoyage de temps à autre). Certaines rues comme la rue du Ranelagh ou encore la rue Raynouard sont de bons exemples.
Jamais de verbalisation pour les propriétaires indélicats. C'est hallucinant. Il faudrait mettre en place des actions de sensibilisation. Rien ne bouge à ce sujet depuis des années.
- la sécurité routière : Les voitures sont omniprésentes et l'espace laissé aux piétons est vraiment restreint. Il faut voir l'exemple de la rue de Passy pour s'en rendre compte. Beaucoup d'axes, y compris à proximité d'écoles sont très dangereux (rue de Boulainvilliers, Mozart/Vignes par exemple). La place du piéton doit être absolument repensée. Entre les camions, camionnettes et SUV, c'est un parcours du combattant pour ne pas se faire écraser en amenant les enfants à l'école.
Un autre point négatif est bien sûr la sécurité dans le Bois de Boulogne et ses abords.",5,2,7.9
75016,PARIS 16E ARRONDISSEMENT,NA,Sniffeur2Poppers75,7,8,7,9,5,7,8,6,8,"Endroit très chaleureux,  avec une architecture sublime,  un air pur et une largeur de rue qui fait du bien dans un Paris de plus en plus petit.",Manque cruellement de commerces et d'activités à faire en raison de l'âge avancé de la majorité des résidents de l'arrondissement. Un manque de dynamisme qui j'espère sera réglé d'ici quelques années.,5,2,7.2
75016,PARIS 16E ARRONDISSEMENT,NA,Diego,7,10,8,7,8,9,8,8,8,"Environnement: correct,  pas trop de pollution sauf vers étoile (évidemment),  bois de Boulogne absolument magnifique(le jour).
Transports: Plutôt bon avec métro 9/6/10/2,  rer C également pratique quand il marche.
Sécurité: globalement bonne dans l'arrondissement surtout vers Auteuil.
Santé : note arbitraire de 7
Sports : Parc des princes et stade jean Bouin pour grands événements sportifs(ligue 1/top 14),  stade pour sports en club notamment présent sur les maréchaux ; du sport en extérieur également.
Culture : musée de l'homme,  Marmotan,  Arc de triomphe,  pont de l'Alma,  tour Eiffel à 2 pas, arrondissement beau en général.
Enseignement : arbitraire car expérience limitée mais à l'air très correct.
Commerces : variés et bons, champs Élysée et Beaugrenelle proche pour achat divers.
Qualité de vie : j'ai lu beaucoup d'avis criant une sorte de ségrégation,  et en tant que jeune latino maghrébin je n'ai jamais eu de problème,  je suis vu pour ce que je montre, cad de la politesse et le respect de tous,  pas de coup de sang pour une raison minime. Tout cela est un problème récurent quand je pars vers des villes avec une forte communauté maghrébine où je ne me suis jamais senti à ma place. En conclusion,  il y aura toujours des idiots qui n'accepteront pas des gens avec une couleur de peau différente,  mais commencez déjà par montrer du respect en vous intégrant,  le reste suivra.","Sécurité : moins dans les quartiers touristiques comme Trocadéro et Alma avec des roms ou des pickpocket parfois. Bois de Boulogne qui devient un nid à prostituées et à trafics divers.
Sport : à ""l'intérieur"" de l'arrondissement peu voire pas du tout.",91,16,8.1
75016,PARIS 16E ARRONDISSEMENT,NA,LaMarchande,4,6,5,5,3,4,4,2,2,"Les points positifs serait la proximités avec les transports,  étant donné que Paris est de manière générale la ville où il y a le plus de chance de trouver un emploi à proximité.
Certains fast-food dits ""plus multiculturels"" qui permettent aux gens moins aisés et plus typés d'y rentrer, contrairement aux restaurants bien français où il est difficile d'y rentrer sans vous faire ""dévisager"" merci aux américains"".","Malgré que Paris soit connue pour être une ville ""ouvert sur le monde"" par le nombre de touristes qui vient chaque année,  il faut reconnaître que cet arrondissement si proche de la Tour Eiffel soit détestable par l'attitude de certains habitants qui pratiquent une certaine forme de hiérarchie raciale.",49,49,3.9
75016,PARIS 16E ARRONDISSEMENT,NA,Jean-Sébastien  BACH,5,4,3,3,3,2,2,2,4,"l'arrondissement est beau bien doté en espaces   verts  et  quand on habite le nord de l'arrondissement on dispose de  transports   à proximité
il est possible de faire des promenades avec le jardin du Ranelagh  le bois de Boulogne, etc...","c'est  un arrondissement peuplé de bourgeois fiers d'eux  méprisants .  Tout y est cher   et même les  aliments les plus courants  sont hors de prix. 
La mentalité des gens est vraiment déplaisante. C'est un fief de droite ou les gens vivent en autarcie   ou les bourgeois  parlent aux bourgeois  Ils ne savent que critiquer la maire de Paris qui est responsable de tout et même de ce qui n'est pas de sa compétence   ( les transports  )
Il n'y a pas de cafés sympathiques  comme dans d'autres arrondissements  et les restaurants sont fort chers
Il y a assez peu de commerces et pour s'alimenter il faut parfois aller ailleurs 
Bref c'est un arrondissement qui n'a rien de sympathique  et qui par certains endroits est fort déplaisant.",26,36,3.1
75016,PARIS 16E ARRONDISSEMENT,NA,Apr,9,9,8,8,10,10,8,10,10,"Globalement,  le bien-être ressenti à vivre dans cette ville est assez élevé. Vous trouverez des commerces variés : galerie marchande,  supermarché,  bureau de poste. Vous trouverez également des endroits culturels : cinéma,  théâtre,  musée,  bibliothèque. Le réseau de transport en commun comme le métro 9 et le métro 6.",Rien à signaler.,13,13,9.1
75016,PARIS 16E ARRONDISSEMENT,NA,Clothilde,6,5,6,9,2,1,10,6,6,"Calme mais peut être trop
Bonnes écoles
Des commerces ce qui est un +,
mais pas forcément modernes.","Manque d'événements culturels
Arrondissement vieillissant et pas assez cosmopolite...
C'est dommage car nous sommes obligés de sortir de l'arrondissement pour prendre un verre dans un bar avec de l'ambiance ou rencontrer des personnes issues d'horizons divers.",27,16,5.7
75016,PARIS 16E ARRONDISSEMENT,NA,Parisiennedailleurs,8,8,10,4,6,7,6,5,0,"Architectures,  la fluidité des transports,  le calme,  une gare près de chez moi,  et un arrondissement proche des monuments touristiques,  ce qui pourrait s'apparenter à un endroit sympa.","Si on peut prendre en compte la saleté des trottoirs,  l'étroitesse de ceux-ci,  et de multiples magasins qui ont fait leurs temps,  ce qui a été le plus frappant pour moi est le comportement très limite des habitants qui me laisse sans voix.
Habitant depuis 3 années à Paris 16 ème je subis très fréquemment des regards de haut en bas à répétition venant de jeune,  moins jeunes,  femmes,   hommes,  des insultes à caractère racistes comme je suis bronzée..( ça existe à Paris eh oui),  des tentatives de bousculades.
Une forme d'harcèlement au quotidien....
Je n'ai pas imaginé qu'un jour j'allais subir de telles mépris dans un quartier où les gens ne devraient pas avoir de manque.",39,35,6
75016,PARIS 16E ARRONDISSEMENT,NA,Davoust,8,9,9,8,9,7,9,8,9,"Architecture superbe, proximité avec le bois de Boulogne, excellents collèges/lycées, nombreux bons restaurants, sentiment de sécurité, les gens sont polis et aimables, commerces ouverts le dimanche, de nombreux médecins généralistes ou spécialistes divers installés dans le quartier.","Pollution, rues assez sales, et léger manque d'animation.",16,1,8.4
75016,PARIS 16E ARRONDISSEMENT,NA,Hercule,8,9,9,6,5,8,6,5,9,"Le 16ème Nord est un quartier paisible, les commerces sont ouverts assez tard le soir et sont tous très accessibles. Métro et bus plutôt facile d'accès. Les parcs sont calmes et reposants. Côté culture, avec le musée d'art moderne, le Palais de Tokyo, musée Guimet, cité de l'architecture, musée de l'Homme, Palais Galliera, il y a ce qu'il faut !",Les tarifs pratiqués (loyer / magasins / parking) sont exorbitants !,18,3,7.2
75016,PARIS 16E ARRONDISSEMENT,NA,Severusse,7,6,8,7,5,3,6,6,9,"Espace (routes/rues/boulevards..), espaces verts, calme (vie nocturne) et idéal pour dormir, mixité ""sociale"" faible.","Prix bien trop chers, transports publics, presque 30 min pour rejoindre le centre.",12,2,6.3
75016,PARIS 16E ARRONDISSEMENT,NA,Parisiendadoption,7,7,9,8,9,9,9,8,8,"Qualité de vie globale, savoir vivre des habitants, infrastructure éducatives, culturelles et sportives.",Nombreuses et bruyantes colocations étudiantes. Loyers élevés (parking à 200€/mois) et difficulté à se garer malgré les nombreuses places.,8,0,8.2
75016,PARIS 16E ARRONDISSEMENT,NA,Nyou,9,7,10,9,8,7,9,7,9,"Quartier tranquille et familial. Salles de sports, commerces à proximité, ainsi que des espaces verts. Un quartier reposant et agréable.","Pas très bien desservi, restauration assez chère. Ne convient pas aux amateurs de vie nocturne.",19,0,8.3
75016,PARIS 16E ARRONDISSEMENT,NA,Levi75,7,5,7,8,6,7,7,6,7,"C'est l'arrondissement de Paris le plus privilégié en ce qui concerne la sécurité et le côté ""clean"". Tous commerces à proximité mais plus chers qu'ailleurs.","Les transports, quoi qu'on puisse dire que ce soit en voiture, taxi, ou en métro... C'est Paris, autrement dit c'est une vraie galère hormis tard le soir. Parallèlement, pour se garer pour ceux qui n'ont pas de cour privée il faut reconnaître que c'est un vrai point noir. J'en connais beaucoup qui enchaînent les amendes de stationnement à 135€... J'habite depuis plusieurs années dans le quartier d'auteuil et il faut admettre que les gens dans la rue sont froids et hautains pour une bonne partie.",22,7,6.7
75016,PARIS 16E ARRONDISSEMENT,NA,Haissam,8,8,9,6,6,9,8,5,10,"Calme,  bon arrondissement résidentiel pour être tranquille. Il y a de bons parcs,  une bonne sécurité et on peut y vivre sereinement…","Peu desservi,  et peu de commerces utiles à proximité comme des monoprix… Ce n'est pas un arrondissement très étudiant/jeunes avec des événements et bars… ou seulement dans des lieux ciblés.",6,10,7.7
75016,PARIS 16E ARRONDISSEMENT,NA,vip16,6,10,9,7,5,8,8,10,8,La proximité avec les transports en commun. L'esprit village avec de nombreux parcs. L'architecture. Le sentiment d'être protégé par le boucan Parisien. Les nombreux commerces. La police.,"les cellules des services sociaux quasi-inexistants : obliger de se rendre dans le 17eme pour la CPAM par exemple. Certains habitants se prenant pour des acteurs de cinéma. Ces derniers - souvent des adultes - manquant d'éducation,  ce qui est inquiétant. L'attitude fuyante,  la mine renfrognée comme si l'on était en guerre dans ce pays. Les chiens,  avant l'homme - des dieux sur terre - sans lesquels leurs vies seraient bien tristes,  les crottes et les urines canines infestant les trottoirs. Rien à redire sur ce bel arrondissement.",6,8,7.9
